id,id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
25537,268206,2340852,3.0,,9999,Quantity not specified,90000,248.0
25538,268207,2340853,1.0,,9999,1 cup,10205,248.0
25539,268208,2340853,2.0,,9999,1 fl oz,30000,31.0
25540,268209,2340853,3.0,,9999,Quantity not specified,90000,248.0
25541,268210,2340854,1.0,,9999,1 cup,10205,248.0
25542,268211,2340854,2.0,,9999,1 fl oz,30000,31.0
25543,268212,2340854,3.0,,9999,Quantity not specified,90000,248.0
25544,268213,2340855,1.0,,9999,1 cup,10205,248.0
25545,268214,2340855,2.0,,9999,1 fl oz,30000,31.0
25546,268215,2340855,3.0,,9999,Quantity not specified,90000,248.0
25547,268216,2340856,1.0,,9999,1 cup,10205,248.0
25548,268217,2340856,2.0,,9999,1 fl oz,30000,31.0
25549,268218,2340856,3.0,,9999,Quantity not specified,90000,248.0
25550,268219,2340857,1.0,,9999,1 cup,10205,248.0
25551,268220,2340857,2.0,,9999,1 fl oz,30000,31.0
25552,268221,2340857,3.0,,9999,Quantity not specified,90000,248.0
25553,268222,2340858,1.0,,9999,1 cup,10205,248.0
25554,268223,2340858,2.0,,9999,1 fl oz,30000,31.0
25555,268224,2340858,3.0,,9999,Quantity not specified,90000,248.0
25556,268225,2340859,1.0,,9999,1 cup,10205,248.0
25557,268226,2340859,2.0,,9999,1 fl oz,30000,31.0
25558,268227,2340859,3.0,,9999,Quantity not specified,90000,248.0
25559,268228,2340860,1.0,,9999,1 cup,10205,248.0
25560,268229,2340860,2.0,,9999,1 fl oz,30000,31.0
25561,268230,2340860,3.0,,9999,Quantity not specified,90000,248.0
25562,268231,2340861,1.0,,9999,1 cup,10205,248.0
25563,268232,2340861,2.0,,9999,1 fl oz,30000,31.0
25564,268233,2340861,3.0,,9999,Quantity not specified,90000,248.0
25565,268234,2340862,1.0,,9999,1 cup,10205,248.0
25566,268235,2340862,2.0,,9999,1 fl oz,30000,31.0
25567,268236,2340862,3.0,,9999,Quantity not specified,90000,248.0
25568,268237,2340863,1.0,,9999,1 cup,10205,248.0
25569,268238,2340863,2.0,,9999,1 fl oz,30000,31.0
25570,268239,2340863,3.0,,9999,Quantity not specified,90000,248.0
25571,268240,2340864,1.0,,9999,1 cup,10205,248.0
25572,268241,2340864,2.0,,9999,1 fl oz,30000,31.0
25573,268242,2340864,3.0,,9999,Quantity not specified,90000,248.0
25574,268243,2340865,1.0,,9999,1 cup,10205,248.0
25575,268244,2340865,2.0,,9999,1 fl oz,30000,31.0
25576,268245,2340865,3.0,,9999,Quantity not specified,90000,248.0
25577,268246,2340866,1.0,,9999,1 cup,10205,248.0
25578,268247,2340866,2.0,,9999,1 fl oz,30000,31.0
25579,268248,2340866,3.0,,9999,Quantity not specified,90000,248.0
25580,268249,2340867,1.0,,9999,1 cup,10205,248.0
25581,268250,2340867,2.0,,9999,1 fl oz,30000,31.0
25582,268251,2340867,3.0,,9999,Quantity not specified,90000,248.0
25583,268252,2340868,1.0,,9999,1 cup,10205,248.0
25584,268253,2340868,2.0,,9999,1 fl oz,30000,31.0
25585,268254,2340868,3.0,,9999,Quantity not specified,90000,248.0
25586,268255,2340869,1.0,,9999,1 cup,10205,248.0
25587,268256,2340869,2.0,,9999,1 fl oz,30000,31.0
25588,268257,2340869,3.0,,9999,Quantity not specified,90000,248.0
25589,268258,2340870,1.0,,9999,1 cup,10205,248.0
25590,268259,2340870,2.0,,9999,1 fl oz,30000,31.0
25591,268260,2340870,3.0,,9999,Quantity not specified,90000,248.0
25592,268261,2340871,1.0,,9999,1 cup,10205,248.0
25593,268262,2340871,2.0,,9999,1 fl oz,30000,31.0
25594,268263,2340871,3.0,,9999,Quantity not specified,90000,248.0
25595,268264,2340872,1.0,,9999,1 cup,10205,248.0
25596,268265,2340872,2.0,,9999,1 fl oz,30000,31.0
25597,268266,2340872,3.0,,9999,Quantity not specified,90000,248.0
25598,268267,2340873,1.0,,9999,1 cup,10205,248.0
25599,268268,2340873,2.0,,9999,1 fl oz,30000,31.0
25600,268269,2340873,3.0,,9999,Quantity not specified,90000,248.0
25601,268270,2340874,1.0,,9999,1 cup,10205,248.0
25602,268271,2340874,2.0,,9999,1 fl oz,30000,31.0
25603,268272,2340874,3.0,,9999,Quantity not specified,90000,248.0
25604,268273,2340875,1.0,,9999,1 cup,10205,248.0
25605,268274,2340875,2.0,,9999,1 fl oz,30000,31.0
25606,268275,2340875,3.0,,9999,Quantity not specified,90000,248.0
25607,268276,2340876,1.0,,9999,1 cup,10205,248.0
25608,268277,2340876,2.0,,9999,1 fl oz,30000,31.0
25609,268278,2340876,3.0,,9999,Quantity not specified,90000,248.0
25610,268279,2340877,1.0,,9999,1 cup,10205,248.0
25611,268280,2340877,2.0,,9999,1 fl oz,30000,31.0
25612,268281,2340877,3.0,,9999,Quantity not specified,90000,248.0
25613,268282,2340878,1.0,,9999,1 cup,10205,248.0
25614,268283,2340878,2.0,,9999,1 fl oz,30000,31.0
25615,268284,2340878,3.0,,9999,Quantity not specified,90000,248.0
25616,268285,2340879,1.0,,9999,1 cup,10205,248.0
25617,268286,2340879,2.0,,9999,1 fl oz,30000,31.0
25618,268287,2340879,3.0,,9999,Quantity not specified,90000,248.0
25619,268288,2340880,1.0,,9999,1 cup,10205,248.0
25620,268289,2340880,2.0,,9999,1 fl oz,30000,31.0
25621,268290,2340880,3.0,,9999,Quantity not specified,90000,248.0
25622,268291,2340881,2.0,,9999,1 cup,10205,248.0
25623,268292,2340881,3.0,,9999,1 fl oz,30000,31.0
25624,268293,2340881,4.0,,9999,Quantity not specified,90000,206.0
25625,268294,2340881,5.0,,9999,"1 packet, reconstituted",64532,206.0
25626,268295,2340882,1.0,,9999,1 cup,10205,248.0
25627,268296,2340882,2.0,,9999,1 fl oz,30000,31.0
25628,268297,2340882,3.0,,9999,"1 packet, reconstituted",64532,211.0
25629,268298,2340882,4.0,,9999,Quantity not specified,90000,211.0
25630,268299,2340883,1.0,,9999,1 cup,10205,248.0
25631,268300,2340883,2.0,,9999,1 fl oz,30000,31.0
25632,268301,2340883,3.0,,9999,"1 packet, reconstituted",64532,211.0
25633,268302,2340883,4.0,,9999,Quantity not specified,90000,211.0
25634,268303,2340884,1.0,,9999,1 cup,10205,248.0
25635,268304,2340884,2.0,,9999,1 fl oz,30000,31.0
25636,268305,2340884,3.0,,9999,"1 packet, reconstituted",64532,211.0
25637,268306,2340884,4.0,,9999,Quantity not specified,90000,211.0
25638,268307,2340885,1.0,,9999,1 cup,10205,248.0
25639,268308,2340885,2.0,,9999,1 fl oz,30000,31.0
25640,268309,2340885,3.0,,9999,"1 packet, reconstituted",64532,211.0
25641,268310,2340885,4.0,,9999,Quantity not specified,90000,211.0
25642,268311,2340886,1.0,,9999,1 cup,10205,248.0
25643,268312,2340886,2.0,,9999,1 fl oz,30000,31.0
25644,268313,2340886,3.0,,9999,"1 packet, reconstituted",64532,211.0
25645,268314,2340886,4.0,,9999,Quantity not specified,90000,211.0
25646,268315,2340887,1.0,,9999,"1 packet, reconstituted",64532,194.0
25647,268316,2340887,2.0,,9999,1 cup,10205,248.0
25648,268317,2340887,3.0,,9999,1 fl oz,30000,31.0
25649,268318,2340887,4.0,,9999,Quantity not specified,90000,194.0
25650,268319,2340888,1.0,,9999,"1 packet, reconstituted",64532,199.0
25651,268320,2340888,2.0,,9999,1 cup,10205,248.0
25652,268321,2340888,3.0,,9999,1 fl oz,30000,31.0
25653,268322,2340888,4.0,,9999,Quantity not specified,90000,199.0
25654,268323,2340889,1.0,,9999,"1 packet, reconstituted",64532,199.0
25655,268324,2340889,2.0,,9999,1 cup,10205,248.0
25656,268325,2340889,3.0,,9999,1 fl oz,30000,31.0
25657,268326,2340889,4.0,,9999,Quantity not specified,90000,199.0
25658,268327,2340890,1.0,,9999,"1 packet, reconstituted",64532,199.0
25659,268328,2340890,2.0,,9999,1 cup,10205,248.0
25660,268329,2340890,3.0,,9999,1 fl oz,30000,31.0
25661,268330,2340890,4.0,,9999,Quantity not specified,90000,199.0
25662,268331,2340891,1.0,,9999,"1 packet, reconstituted",64532,199.0
25663,268332,2340891,2.0,,9999,1 cup,10205,248.0
25664,268333,2340891,3.0,,9999,1 fl oz,30000,31.0
25665,268334,2340891,4.0,,9999,Quantity not specified,90000,199.0
25666,268335,2340892,1.0,,9999,"1 packet, reconstituted",64532,199.0
25667,268336,2340892,2.0,,9999,1 cup,10205,248.0
25668,268337,2340892,3.0,,9999,1 fl oz,30000,31.0
25669,268338,2340892,4.0,,9999,Quantity not specified,90000,199.0
25670,268339,2340893,1.0,,9999,1 fl oz,30000,31.0
25671,268340,2340893,2.0,,9999,1 cup,10205,248.0
25672,268341,2340893,3.0,,9999,1 individual school container,64294,248.0
25673,268342,2340893,4.0,,9999,Quantity not specified,90000,248.0
25674,268343,2340894,1.0,,9999,1 cup,10205,248.0
25675,268344,2340894,2.0,,9999,1 fl oz,30000,31.0
25676,268345,2340894,3.0,,9999,Quantity not specified,90000,248.0
25677,268346,2340894,5.0,,9999,1 individual school container,64294,248.0
25678,268347,2340895,1.0,,9999,1 cup,10205,248.0
25679,268348,2340895,2.0,,9999,1 fl oz,30000,31.0
25680,268349,2340895,3.0,,9999,1 individual school container,64294,248.0
25681,268350,2340895,4.0,,9999,Quantity not specified,90000,248.0
25682,268351,2340896,1.0,,9999,1 cup,10205,248.0
25683,268352,2340896,2.0,,9999,1 fl oz,30000,31.0
25684,268353,2340896,3.0,,9999,1 individual school container,64294,248.0
25685,268354,2340896,4.0,,9999,Quantity not specified,90000,248.0
25686,268355,2340897,1.0,,9999,1 fl oz,30000,31.0
25687,268356,2340897,2.0,,9999,1 cup,10205,248.0
25688,268357,2340897,3.0,,9999,1 individual school container,64294,248.0
25689,268358,2340897,4.0,,9999,Quantity not specified,90000,248.0
25690,268359,2340898,1.0,,9999,1 cup,10205,248.0
25691,268360,2340898,2.0,,9999,1 fl oz,30000,31.0
25692,268361,2340898,3.0,,9999,1 individual school container,64294,248.0
25693,268362,2340898,4.0,,9999,Quantity not specified,90000,248.0
25694,268363,2340899,1.0,,9999,1 cup,10205,248.0
25695,268364,2340899,2.0,,9999,1 fl oz,30000,31.0
25696,268365,2340899,3.0,,9999,Quantity not specified,90000,248.0
25697,268366,2340900,1.0,,9999,1 cup,10205,256.0
25698,268367,2340900,2.0,,9999,1 fl oz,30000,32.0
25699,268368,2340900,3.0,,9999,Quantity not specified,90000,256.0
25700,268369,2340901,1.0,,9999,1 cup,10205,256.0
25701,268370,2340901,2.0,,9999,1 fl oz,30000,32.0
25702,268371,2340901,3.0,,9999,Quantity not specified,90000,256.0
25703,268372,2340902,1.0,,9999,1 fl oz,30000,28.0
25704,268373,2340902,2.0,,9999,1 milkshake (10 fl oz),61459,280.0
25705,268374,2340902,3.0,,9999,1 cup,10205,224.0
25706,268375,2340902,4.0,,9999,Quantity not specified,90000,280.0
25707,268376,2340903,1.0,,9999,1 fl oz,30000,28.0
25708,268377,2340903,2.0,,9999,1 milkshake (10 fl oz),61459,280.0
25709,268378,2340903,3.0,,9999,1 cup,10205,224.0
25710,268379,2340903,4.0,,9999,Quantity not specified,90000,280.0
25711,268380,2340904,1.0,,9999,1 fl oz,30000,28.0
25712,268381,2340904,2.0,,9999,1 cup,10205,224.0
25713,268382,2340904,3.0,,9999,Quantity not specified,90000,280.0
25714,268383,2340905,1.0,,9999,1 fl oz,30000,28.0
25715,268384,2340905,2.0,,9999,1 cup,10205,224.0
25716,268385,2340905,3.0,,9999,Quantity not specified,90000,280.0
25717,268386,2340906,1.0,,9999,1 fl oz,30000,28.0
25718,268387,2340906,2.0,,9999,1 milkshake (10 fl oz),61459,280.0
25719,268388,2340906,3.0,,9999,Quantity not specified,90000,280.0
25720,268389,2340907,2.0,,9999,1 small,62015,405.0
25721,268390,2340907,3.0,,9999,1 medium,61238,526.0
25722,268391,2340907,4.0,,9999,1 large,60919,690.0
25723,268392,2340907,5.0,,9999,1 fl oz,30000,28.0
25724,268393,2340907,6.0,,9999,1 cup,10205,224.0
25725,268394,2340907,7.0,,9999,Quantity not specified,90000,405.0
25726,268395,2340908,2.0,,9999,1 small,62015,405.0
25727,268396,2340908,3.0,,9999,1 medium,61238,526.0
25728,268397,2340908,4.0,,9999,1 large,60919,690.0
25729,268398,2340908,5.0,,9999,1 fl oz,30000,28.0
25730,268399,2340908,6.0,,9999,1 cup,10205,224.0
25731,268400,2340908,7.0,,9999,Quantity not specified,90000,405.0
25732,268401,2340909,1.0,,9999,1 fl oz,30000,31.0
25733,268402,2340909,2.0,,9999,1 cup,10205,248.0
25734,268403,2340909,3.0,,9999,1 bottle (12 fl oz),60422,372.0
25735,268404,2340909,4.0,,9999,Quantity not specified,90000,372.0
25736,268405,2340910,1.0,,9999,1 fl oz,30000,31.0
25737,268406,2340910,2.0,,9999,1 cup,10205,248.0
25738,268407,2340910,3.0,,9999,1 bottle (12 fl oz),60422,372.0
25739,268408,2340910,4.0,,9999,Quantity not specified,90000,372.0
25740,268409,2340911,1.0,,9999,1 fl oz,30000,27.0
25741,268410,2340911,2.0,,9999,1 cup,10205,216.0
25742,268411,2340911,3.0,,9999,Quantity not specified,90000,324.0
25743,268412,2340912,1.0,,9999,1 fl oz,30000,27.0
25744,268413,2340912,2.0,,9999,1 cup,10205,216.0
25745,268414,2340912,4.0,,9999,Quantity not specified,90000,324.0
25746,268415,2340912,5.0,,9999,1 small,62015,540.0
25747,268416,2340912,6.0,,9999,1 medium,61238,864.0
25748,268417,2340912,7.0,,9999,1 large,60919,1080.0
25749,268418,2340913,1.0,,9999,1 fl oz,30000,27.0
25750,268419,2340913,2.0,,9999,1 cup,10205,216.0
25751,268420,2340913,3.0,,9999,1 small,62015,540.0
25752,268421,2340913,4.0,,9999,1 medium,61238,864.0
25753,268422,2340913,5.0,,9999,1 large,60919,1080.0
25754,268423,2340913,6.0,,9999,Quantity not specified,90000,324.0
25755,268424,2340914,1.0,,9999,1 fl oz,30000,27.0
25756,268425,2340914,2.0,,9999,1 cup,10205,216.0
25757,268426,2340914,3.0,,9999,1 small,62015,540.0
25758,268427,2340914,4.0,,9999,1 medium,61238,864.0
25759,268428,2340914,5.0,,9999,1 large,60919,1080.0
25760,268429,2340914,6.0,,9999,Quantity not specified,90000,324.0
25761,268430,2340915,1.0,,9999,1 fl oz,30000,27.0
25762,268431,2340915,2.0,,9999,1 cup,10205,216.0
25763,268432,2340915,3.0,,9999,1 small,62015,540.0
25764,268433,2340915,4.0,,9999,1 medium,61238,864.0
25765,268434,2340915,5.0,,9999,1 large,60919,1080.0
25766,268435,2340915,6.0,,9999,Quantity not specified,90000,324.0
25767,268436,2340916,2.0,,9999,1 cup,10205,248.0
25768,268437,2340916,3.0,,9999,1 fl oz,30000,31.0
25769,268438,2340916,4.0,,9999,Quantity not specified,90000,248.0
25770,268439,2340917,1.0,,9999,1 fl oz,30000,30.5
25771,268440,2340918,1.0,,9999,1 fl oz,30000,30.5
25772,268441,2340919,1.0,,9999,1 fl oz,30000,30.5
25773,268442,2340920,1.0,,9999,1 fl oz,30000,30.5
25774,268443,2340921,1.0,,9999,1 fl oz,30000,30.5
25775,268444,2340922,1.0,,9999,1 fl oz,30000,30.5
25776,268445,2340923,1.0,,9999,1 fl oz,30000,30.5
25777,268446,2340924,1.0,,9999,1 fl oz,30000,30.5
25778,268447,2340925,1.0,,9999,1 fl oz,30000,30.5
25779,268448,2340926,1.0,,9999,1 fl oz,30000,30.5
25780,268449,2340927,1.0,,9999,1 fl oz,30000,30.5
25781,268450,2340928,1.0,,9999,1 fl oz,30000,30.5
25782,268451,2340929,1.0,,9999,1 fl oz,30000,30.5
25783,268452,2340930,1.0,,9999,1 fl oz,30000,30.5
25784,268453,2340931,1.0,,9999,1 fl oz,30000,30.5
25785,268454,2340932,1.0,,9999,1 fl oz,30000,30.5
25786,268455,2340933,1.0,,9999,1 fl oz,30000,30.5
25787,268456,2340934,1.0,,9999,1 fl oz,30000,30.5
25788,268457,2340935,1.0,,9999,1 fl oz,30000,30.5
25789,268458,2340936,1.0,,9999,1 fl oz,30000,30.5
25790,268459,2340937,1.0,,9999,1 fl oz,30000,30.5
25791,268460,2340938,1.0,,9999,1 fl oz,30000,30.5
25792,268461,2340939,1.0,,9999,1 fl oz,30000,30.5
25793,268462,2340940,1.0,,9999,1 fl oz,30000,30.5
25794,268463,2340941,1.0,,9999,1 fl oz,30000,30.5
25795,268464,2340942,1.0,,9999,1 fl oz,30000,30.5
25796,268465,2340943,1.0,,9999,1 fl oz,30000,30.5
25797,268466,2340944,1.0,,9999,1 fl oz,30000,30.5
25798,268467,2340945,1.0,,9999,1 fl oz,30000,30.5
25799,268468,2340946,1.0,,9999,1 fl oz,30000,31.0
25800,268469,2340946,2.0,,9999,1 bottle (8 fl oz),63387,248.0
25801,268470,2340947,1.0,,9999,1 fl oz,30000,30.5
25802,268471,2340948,1.0,,9999,1 fl oz,30000,30.5
25803,268472,2340949,1.0,,9999,1 fl oz,30000,31.0
25804,268473,2340949,3.0,,9999,1 bottle (8 fl oz),63387,248.0
25805,268474,2340950,1.0,,9999,1 fl oz,30000,30.5
25806,268475,2340951,1.0,,9999,1 fl oz,30000,30.5
25807,268476,2340952,1.0,,9999,1 fl oz,30000,30.5
25808,268477,2340953,1.0,,9999,1 fl oz,30000,30.5
25809,268478,2340954,1.0,,9999,1 fl oz,30000,30.5
25810,268479,2340955,1.0,,9999,1 fl oz,30000,30.5
25811,268480,2340956,1.0,,9999,1 fl oz,30000,30.5
25812,268481,2340957,1.0,,9999,1 fl oz,30000,30.5
25813,268482,2340958,1.0,,9999,1 fl oz,30000,30.5
25814,268483,2340959,1.0,,9999,1 fl oz,30000,30.5
25815,268484,2340960,1.0,,9999,1 fl oz,30000,30.5
25816,268485,2340961,1.0,,9999,1 fl oz,30000,30.5
25817,268486,2340962,1.0,,9999,1 fl oz,30000,30.5
25818,268487,2340963,1.0,,9999,1 fl oz,30000,30.5
25819,268488,2340964,1.0,,9999,1 fl oz,30000,30.5
25820,268489,2340965,1.0,,9999,1 fl oz,30000,30.5
25821,268490,2340966,1.0,,9999,1 fl oz,30000,30.5
25822,268491,2340967,1.0,,9999,1 fl oz,30000,30.5
25823,268492,2340968,1.0,,9999,1 fl oz,30000,30.5
25824,268493,2340969,1.0,,9999,1 fl oz,30000,30.5
25825,268494,2340970,1.0,,9999,1 fl oz,30000,30.5
25826,268495,2340971,1.0,,9999,1 fl oz,30000,30.5
25827,268496,2340972,1.0,,9999,1 fl oz,30000,30.5
25828,268497,2340973,1.0,,9999,1 fl oz,30000,30.5
25829,268498,2340974,1.0,,9999,1 fl oz,30000,30.5
25830,268499,2340975,1.0,,9999,1 fl oz,30000,30.5
25831,268500,2340976,1.0,,9999,1 fl oz,30000,30.5
25832,268501,2340977,1.0,,9999,1 fl oz,30000,30.5
25833,268502,2340978,1.0,,9999,1 fl oz,30000,30.5
25834,268503,2340979,1.0,,9999,1 fl oz,30000,30.5
25835,268504,2340980,1.0,,9999,1 fl oz,30000,30.5
25836,268505,2340981,1.0,,9999,1 fl oz,30000,30.5
25837,268506,2340982,1.0,,9999,1 fl oz,30000,30.5
25838,268507,2340983,1.0,,9999,1 fl oz,30000,30.5
25839,268508,2340984,1.0,,9999,1 fl oz,30000,30.5
25840,268509,2340985,1.0,,9999,1 fl oz,30000,30.5
25841,268510,2340986,1.0,,9999,1 cup,10205,128.0
25842,268511,2340986,2.0,,9999,Quantity not specified,90000,43.0
25843,268512,2340987,1.0,,9999,1 cup,10205,68.0
25844,268513,2340987,2.0,,9999,1 envelope (1-1/3 cup),60738,91.0
25845,268514,2340987,3.0,,9999,1/3 cup (makes 1 cup reconstituted milk),62419,23.0
25846,268515,2340987,4.0,,9999,Quantity not specified,90000,23.0
25847,268516,2340988,2.0,,9999,Quantity not specified,90000,8.0
25848,268517,2340988,3.0,,9999,1 tablespoon,21000,7.5
25849,268518,2340989,1.0,,9999,1 tablespoon,21000,5.0
25850,268519,2340989,2.0,,9999,Quantity not specified,90000,5.0
25851,268520,2340989,3.0,,9999,Guideline amount per fl oz of beverage,63480,0.6
25852,268521,2340990,1.0,,9999,1 tablespoon,21000,10.0
25853,268522,2340990,2.0,,9999,Quantity not specified,90000,20.0
25854,268523,2340990,3.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25855,268524,2340991,1.0,,9999,1 tablespoon,21000,10.0
25856,268525,2340991,2.0,,9999,Quantity not specified,90000,20.0
25857,268526,2340991,3.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25858,268527,2340992,1.0,,9999,1 tablespoon,21000,5.5
25859,268528,2340992,2.0,,9999,Quantity not specified,90000,11.0
25860,268529,2340992,3.0,,9999,Guideline amount per fl oz of beverage,63480,1.4
25861,268530,2340993,1.0,,9999,1 tablespoon,21000,10.0
25862,268531,2340993,2.0,,9999,Quantity not specified,90000,20.0
25863,268532,2340993,3.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25864,268533,2340994,1.0,,9999,1 cup,10205,240.0
25865,268534,2340994,2.0,,9999,1 fl oz,30000,30.0
25866,268535,2340994,3.0,,9999,1 individual container,60868,11.0
25867,268536,2340994,4.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25868,268537,2340994,5.0,,9999,Quantity not specified,90000,20.0
25869,268538,2340995,1.0,,9999,1 cup,10205,240.0
25870,268539,2340995,2.0,,9999,1 fl oz,30000,30.0
25871,268540,2340995,3.0,,9999,1 individual container,60868,11.0
25872,268541,2340995,4.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25873,268542,2340995,5.0,,9999,Quantity not specified,90000,20.0
25874,268543,2340996,1.0,,9999,1 cup,10205,240.0
25875,268544,2340996,2.0,,9999,1 fl oz,30000,30.0
25876,268545,2340996,3.0,,9999,1 individual container (.5 fl oz),60869,15.0
25877,268546,2340996,4.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25878,268547,2340996,5.0,,9999,Quantity not specified,90000,20.0
25879,268548,2340997,1.0,,9999,1 cup,10205,240.0
25880,268549,2340997,2.0,,9999,1 fl oz,30000,30.0
25881,268550,2340997,3.0,,9999,1 individual container (.5 fl oz),60869,15.0
25882,268551,2340997,4.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25883,268552,2340997,5.0,,9999,Quantity not specified,90000,30.0
25884,268553,2340998,1.0,,9999,1 cup,10205,240.0
25885,268554,2340998,2.0,,9999,1 fl oz,30000,30.0
25886,268555,2340998,3.0,,9999,Guideline amount per fl oz of beverage,63480,2.5
25887,268556,2340998,4.0,,9999,Quantity not specified,90000,30.0
25888,268557,2340999,1.0,,9999,1 cup,10205,240.0
25889,268558,2340999,2.0,,9999,1 fl oz,30000,30.0
